t,cycle_no,base_pct,GDP_pct,GNI_pct,AD_pct,AS_pct,Pw_pct,Sw_pct,IKT_pct,IHT_pct,target_GDP,target_GNI,target_AD,target_AS,asymmetry,Pc,Pw,P_net,P_net_check,P_N,P_A,Sc,Sw,S_net,S_net_check,S_N,S_A,Mc,M_N,M_A,B_N,B_A,I_K_N,R_K_N,I_K_A,R_K_A,I_H_N,R_H_N,I_H_A,R_H_A,I_K_T_abs,I_H_T_abs,I_K_T_check,I_H_T_check,K_stock,H_stock,bal1_driver,bal2_driver,bal3_driver,bal4_driver,BAL_1_abs,BAL_2_abs,BAL_3_abs,BAL_4_abs,amp_mod_1,amp_mod_2,amp_mod_3,amp_mod_4,GDP_abs,GNI_abs,AD_abs,AS_abs,Pw_abs_plot,Sw_abs_plot,IKT_abs_plot,IHT_abs_plot,GDP_gap_abs,GNI_gap_abs,AD_gap_abs,AS_gap_abs
121,1,63.96996187552867,61.53174779222165,62.46469903357693,60.06885649886571,62.47362667097214,61.52901265137275,62.468005565945525,62.46469903357693,60.074610873597386,63.94987797038585,63.99004578067149,63.93696688850832,64.00295686254901,0.02267441629856269,4.252956382997185,3.6917990981790614,0.561157284818124,0.5611572848181239,4.218240393727211,0.03471598926997474,4.252956382997185,3.699624051339352,0.5533323316578332,0.5533323316578334,4.218240393727211,0.03471598926997474,4.252956382997185,4.218240393727211,0.03471598926997474,4.218240393727211,0.03471598926997474,3.699624051339352,0.19079347683816217,0.05240516739419988,0.04287695514070899,3.6917990981790614,0.18813299276366333,0.0,0.0,3.985699650712423,3.8799320909427246,3.985699650712423,3.8799320909427246,13.49425473849881,10.818215501150464,12.407187739054088,12.02908202156743,12.082381885486308,12.297958395769315,135.33176086690898,124.53599082697862,51.37534620874067,59.1126915998297,0.08361854668789744,0.04071171904928256,0.0567798146938356,0.08884571553376758,270.2984943679618,274.2916140874712,251.808065195711,261.98591409218733,94.50493267882496,95.78931337191133,111.58010047497261,107.71775025251033,134.9667335010528,138.95985322056222,127.27207436873239,137.44992326520878
122,1,64.8282498003689,62.38411610884961,63.328006191453134,60.91420305305306,63.34042451882269,62.38029721864969,63.33260557196037,63.328006191453134,60.92226145223235,64.80052402218762,64.85597557855017,64.7827003076425,64.87379929309529,0.028577292546405075,4.29879900868967,3.7310827692775996,0.5677162394120706,0.5677162394120705,4.254573715416643,0.0442252932730275,4.29879900868967,3.7410390920633376,0.5577599166263324,0.5577599166263325,4.254573715416643,0.0442252932730275,4.29879900868967,4.254573715416643,0.0442252932730275,4.254573715416643,0.0442252932730275,3.7410390920633376,0.193023521400104,0.05261613626536733,0.043049566035300545,3.7310827692775996,0.18963837165295303,0.0,0.0,4.0297283157641095,3.9207211409305525,4.0297283157641095,3.9207211409305525,13.589749660571528,10.818215501150464,12.461467399978108,12.069814635747237,12.125000789357884,12.348285077143771,135.92381784602475,124.95769187255802,51.556565521471505,59.35459724787243,0.0862113195014421,0.041918736721232815,0.05850664791534349,0.09161268097903795,274.67228876870774,278.716166898499,255.93257312335112,266.2111812508313,95.89033160509277,97.19411537593017,113.27518875268362,109.3832720679342,138.748470922683,142.79234905247426,130.9748812507931,141.2534893782733
123,1,65.68601364118042,63.235963187491585,64.19364901749088,61.75810400354341,64.21069844644964,63.23070016706559,64.19996362080894,64.19364901749088,61.769242079497445,65.6482446986099,65.72378258375095,65.62396466410027,65.74806261826058,0.03566241162159775,4.344643971818265,3.7701080239967837,0.5745359478214809,0.5745359478214809,4.288865398416245,0.055778573402019464,4.344643971818265,3.782650388476285,0.5619935833419792,0.5619935833419794,4.288865398416245,0.055778573402019464,4.344643971818265,4.288865398416245,0.055778573402019464,4.288865398416245,0.055778573402019464,3.782650388476285,0.1953422222593035,0.05273591903604517,0.043147570120400595,3.7701080239967837,0.19107781833627296,0.0,0.0,4.0738760998920345,3.9611858423330566,4.0738760998920345,3.9611858423330566,13.685420950036931,10.818226363884616,12.515740615730484,12.110533696477864,12.167605707886743,12.398600826195786,136.51580452424346,125.3792526005122,51.737725367299966,59.59645034743645,0.08877826785486714,0.04311638717584433,0.060218050251313944,0.09435243206411477,279.04924170860795,283.15616418888936,260.0565952262784,270.4568883975734,97.27614996682811,98.60434071390951,114.97633850476561,111.04999816687189,142.5334371843645,146.6403596646459,134.67734262576613,145.07763579706113
124,1,66.54381880322154,64.08679613303842,65.0620195185534,62.59982661980841,65.08513271977871,64.07963375691283,65.07057996345165,65.0620195185534,62.61502724107231,66.49302674641962,66.59461086002347,66.4603747099041,66.62726289653898,0.04408273458555433,4.390521089636039,3.808862823966108,0.5816582656699306,0.5816582656699305,4.320844466316825,0.06967662331921354,4.390521089636039,3.824511949621034,0.5660091400150046,0.5660091400150047,4.320844466316825,0.06967662331921354,4.390521089636039,4.320844466316825,0.06967662331921354,4.320844466316825,0.06967662331921354,3.824511949621034,0.19776381032777643,0.052737979523576964,0.0431492559738357,3.808862823966108,0.19244310760510158,0.0,0.0,4.118162995446223,4.00130593157121,4.118162995446223,4.00130593157121,13.781058363012326,10.81834043716488,12.569991862044816,12.151286035298458,12.210234844262965,12.44890840419902,137.1075515701782,125.80115785350159,51.91898818953693,59.83826417115719,0.09130534011907929,0.04430195941144385,0.061907105560091547,0.0970497945443702,283.42610594646624,287.61216875156254,264.1769679465057,274.72591836780293,98.66150969796092,100.0206114559721,116.68379363272867,112.71669218137447,146.31855437628803,150.50461718138433,138.37581009300408,148.92476051430134
125,1,67.40238536533622,64.93623445336527,65.93382121173727,63.43866101233688,65.96477313928499,64.92660552668976,65.9452848886068,65.93382121173727,63.459152459914634,67.3349249270792,67.46984580359323,67.29155750248539,67.51321322818704,0.05399438422400373,4.436468547965736,3.8473406523153058,0.5891278956504308,0.5891278956504307,4.3502325685101715,0.08623597945556516,4.436468547965736,3.8666865577567355,0.5697819902090011,0.5697819902090009,4.3502325685101715,0.08623597945556516,4.436468547965736,4.3502325685101715,0.08623597945556516,4.3502325685101715,0.08623597945556516,3.8666865577567355,0.2003034845211465,0.052599161736395145,0.0430356777843233,3.8473406523153058,0.1937258766710604,0.0,0.0,4.1626248817986005,4.0410665289863665,4.1626248817986005,4.0410665289863665,13.876420273659354,10.81890672679005,12.62429114348219,12.192238709006547,12.253041855490075,12.499306326859084,137.6998225606136,126.22513715533916,52.10100735122193,60.08051225523766,0.09377250822188225,0.0454704621080317,0.0635632354365336,0.09968318156220791,287.8006902146014,292.086657688572,268.29157809954364,279.02364291990364,100.04605429986086,101.44439528258732,118.3986125877145,114.38253000939417,150.1008676539878,154.38683512795842,142.0664409442045,152.79850576456454
126,1,68.26222929114773,65.78393871676757,66.80996048977029,64.27387891427824,66.85092009326266,65.77114603943131,66.82513071328599,66.80996048977029,64.30117529187837,68.17370466397365,68.35075391832181,68.11679597507603,68.40766260721944,0.0655529118730603,4.482513705346701,3.8855243094227068,0.5969893959239944,0.5969893959239942,4.376730648024005,0.10578305732269581,4.482513705346701,3.9092282429718863,0.5732854623748148,0.5732854623748147,4.376730648024005,0.10578305732269581,4.482513705346701,4.376730648024005,0.10578305732269581,4.376730648024005,0.10578305732269581,3.9092282429718863,0.2029763946141581,0.052306841065732246,0.0427965063265082,3.8855243094227068,0.19491705720743704,0.0,0.0,4.207307984978285,4.080441366630144,4.207307984978285,4.080441366630144,13.971242841369708,10.820697602471137,12.678811031096053,12.233699146052045,12.296315585816846,12.550006842970443,138.29449981933078,126.65437328477307,52.285011043403856,60.32421481759745,0.09615362745408318,0.04661340370581838,0.06517137083243908,0.10222450565794798,292.17172071481207,296.58372490894965,272.39929525215797,283.35757351013234,101.42991659672117,102.87792432997702,120.12257228439486,116.04711559294523,153.8772208954813,158.28922508961887,145.7449219673849,156.70320022535927
127,1,69.12360490059686,66.62953110716154,67.69143648386323,65.10468356394507,67.74501814232985,66.61272910558237,67.71128154255457,67.69143648386323,65.14062617824511,69.00879045398338,69.23841934721034,68.9349811668747,69.31222863431901,0.07890893536669089,4.528669972216006,3.9233840899557886,0.6052858822602176,0.6052858822602176,4.400023062807526,0.12864690940847998,4.528669972216006,3.9521788392986794,0.576491132917327,0.5764911329173268,4.400023062807526,0.12864690940847998,4.528669972216006,4.400023062807526,0.12864690940847998,4.400023062807526,0.12864690940847998,3.9521788392986794,0.205797199968474,0.05185797177542936,0.0424292496344422,3.9233840899557886,0.1960069851918912,0.001529472968551099,0.001251386974269081,4.252263260677025,4.1221719350905,4.252263260677025,4.1221719350905,14.065251953507751,10.824826169210017,12.733801335903387,12.276078516403512,12.340445013678291,12.601307315076957,138.89430816725798,127.09312304704757,52.472653236463394,60.57080119307268,0.09841805499413908,0.0477184219273951,0.06671231489162796,0.1046409678169559,296.5382690601455,301.10837781212007,276.4993361381379,287.73646789465107,102.81346174139915,104.32389629533441,121.85787213451653,117.71028236109757,157.6439608928876,162.21406964486215,149.40621309109036,160.64334484760354
128,1,69.98661505544031,67.47254690463373,68.57927737544132,65.93017831853265,68.64858960129393,67.45072367944631,68.60494857020154,68.57927737544132,65.97697642082508,69.8393871831047,70.13384292777592,69.74474069374611,70.22848941713451,0.09420338711644669,4.574942675118439,3.960884023818407,0.6140586513000327,0.6140586513000326,4.419791640608935,0.15515103450950443,4.574942675118439,3.995572400298706,0.5793702748197335,0.5793702748197336,4.419791640608935,0.15515103450950443,4.574942675118439,4.419791640608935,0.15515103450950443,4.419791640608935,0.15515103450950443,3.995572400298706,0.20877994144201112,0.05125494242373432,0.04193586198305536,3.960884023818407,0.1969858934387094,0.003825734112729522,0.0031301460922332452,4.297543146147507,4.164825797462079,4.297543146147507,4.164825797462079,14.158173768953672,10.832402453215138,12.789529257729763,12.31980968523433,12.385840276664176,12.653523859493296,139.50216209425852,127.54586785588697,52.665677871360764,60.82179086039451,0.10053367814158778,0.048770231938741665,0.06816446611792916,0.10689831421965626,300.89899487110625,305.6657146720197,280.590328153376,292.1692455689582,104.19690913157226,105.78507331044125,123.60675606434657,119.37176479391752,161.39683277684773,166.16355257776118,153.04446029748902,164.62337771307125
129,1,70.85130812744079,68.31242048977927,69.47451840047863,66.74935917201103,69.5632069230701,68.28438119021762,69.50736600143843,69.47451840047863,66.80962811100143,70.66459392079211,71.03802233408946,70.54456335937512,71.15805289550646,0.11156253535394417,4.621334234756731,3.9979876096307905,0.6233466251259407,0.623346625125941,4.435729839735653,0.18560439502107853,4.621334234756731,4.039438940564682,0.5818952941920494,0.5818952941920497,4.435729839735653,0.18560439502107853,4.621334234756731,4.435729839735653,0.18560439502107853,4.435729839735653,0.18560439502107853,4.039438940564682,0.21193785254281988,0.05050300492429962,0.04132064039260878,3.9979876096307905,0.19784440002529682,0.006302463202741978,0.005156560802243436,4.343200438424411,4.207291033661073,4.343200438424411,4.207291033661073,14.249742562009914,10.844247580447561,12.846220941774344,12.365267760022196,12.432856111521861,12.706926717400316,140.12052828566496,128.01649116485132,52.865593319821144,61.07848278993407,0.10247020338402234,0.049752598591089756,0.06950628934465428,0.10896432011506764,305.2515814993453,310.26032490458664,284.6695848051642,296.66418046853573,105.5800297662773,107.26396312821865,125.37122190216462,121.03092564233242,165.13105321368036,170.13979661892168,156.6530936403129,168.64768930368442
130,1,71.71771451244231,69.14849227309469,70.37819572905602,67.56112422418883,70.49047770687638,69.1128448540583,70.41978164676728,70.37819572905602,67.6379187674986,71.48346324598526,71.95196577889936,71.33287314612002,72.1025558787646,0.13109287005557022,4.667846117410765,4.034660786061108,0.6331853313496562,0.6331853313496563,4.447554433387479,0.22029168402328583,4.667846117410765,4.083805260647105,0.5840408567636601,0.5840408567636599,4.447554433387479,0.22029168402328583,4.667846117410765,4.447554433387479,0.22029168402328583,4.447554433387479,0.22029168402328583,4.083805260647105,0.2152830126588831,0.04960983988172764,0.04058986899414079,4.034660786061108,0.19857389129964445,0.008964548879921694,0.007334630901754112,4.389287982181856,4.249533857142429,4.389287982181856,4.249533857142429,14.339706736581016,10.860885992747875,12.90403651523287,12.412735515940557,12.481758587894554,12.761712436135484,140.75115333351877,128.50792051956248,53.07353093327547,61.34182172729632,0.10420148258266833,0.05065042982905319,0.07071850753528802,0.11081121388112139,309.59261745056375,314.8961115504196,288.73295727927496,301.2286506772168,106.96206177123659,108.7627079450948,127.15292822031931,122.68667987324268,168.84146411704498,174.14495821690085,160.22503675971248,172.72073015765434
131,1,72.58585134773064,69.98002492995923,71.29133747549544,68.36429328212071,71.43202333958332,69.93516946373947,71.34344335108355,71.29133747549544,68.46113364864279,72.29503477669545,72.87666791876583,72.10808126674426,73.06362142871701,0.15287594516025174,4.71447908520228,4.070873472838857,0.6436056123634227,0.6436056123634231,4.455016124610406,0.2594629605918735,4.71447908520228,4.1286942147406505,0.5857848704616294,0.5857848704616293,4.455016124610406,0.2594629605918735,4.71447908520228,4.455016124610406,0.2594629605918735,4.455016124610406,0.2594629605918735,4.1286942147406505,0.21882590820356373,0.04858594856832937,0.03975213973772403,4.070873472838857,0.19916685595695402,0.011812618006734376,0.009664869278237216,4.435858211250268,4.291517816080782,4.435858211250268,4.291517816080782,14.427834275791545,10.882691039753219,12.96308084063141,12.462416276470645,12.532737674183736,12.818015211652579,141.3951810288708,129.02226090950737,53.290298474008324,61.6124527132087,0.10570633848582967,0.051451128347756406,0.07178526675937116,0.11241650278848034,313.9178695002223,319.57645076442736,292.7752033285958,305.8693312846599,108.34182646200541,110.2831528974668,128.9532675723438,124.33760386176036,172.5226884713515,178.18126973555655,163.75294241908844,176.84707037515253
132,1,73.4557193055555,70.80622415679277,72.21494529281472,69.15763448890428,72.38944463172558,70.75034694436188,72.27957467759653,72.21494529281472,69.27852252424901,73.0983664380916,73.8130721730194,72.86863959472194,74.04279901638907,0.17696331871720034,4.76123302134111,4.106600778209255,0.6546322431318555,0.6546322431318554,4.457910126549829,0.3033228947912804,4.76123302134111,4.174123571907018,0.5871094494340913,0.5871094494340916,4.457910126549829,0.3033228947912804,4.76123302134111,4.457910126549829,0.3033228947912804,4.457910126549829,0.3033228947912804,4.174123571907018,0.2225749626648309,0.04744502144893548,0.03881865391276539,4.106600778209255,0.19961721280759104,0.014842661745919507,0.012143995973934141,4.482962209933551,4.333204648736699,4.482962209933551,4.333204648736699,14.513918285470284,10.909989059236889,13.023429120330423,12.514466410664738,12.585938765517607,12.87593448793427,142.05343164365348,129.56113120924567,53.51651417484159,61.890853745830725,0.10696820821195174,0.05214492296898561,0.0726942151682433,0.11376256516955616,318.2226933021607,324.3044265225483,296.79053446828175,310.5924744396384,109.71791797983317,111.82696459777011,130.7734832062378,125.98211228763849,176.1692616585072,182.2509948788948,167.22940325903608,181.03134323039274
133,1,74.32729789988788,71.62626295026577,73.14996635153676,69.93989697745974,73.364274353313,71.5573366914543,73.22933968552798,73.14996635153676,70.08931992836555,73.89256914428053,74.76202665549523,73.61310065853294,75.04149514124282,0.20337178298571212,4.808106674848182,4.141824133549248,0.6662825412989339,0.6662825412989344,4.456086713038406,0.3520199618097762,4.808106674848182,4.2201048070997205,0.5880018677484617,0.5880018677484617,4.456086713038406,0.3520199618097762,4.808106674848182,4.456086713038406,0.3520199618097762,4.456086713038406,0.3520199618097762,4.2201048070997205,0.22653606404163756,0.04620407703285948,0.03780333575415776,4.141824133549248,0.19992063503447702,0.018045801269605026,0.014764746493313202,4.530648283928375,4.374555316346643,4.530648283928375,4.374555316346643,14.59778265876539,10.943085879432694,13.085147530155938,12.56902121570183,12.641487828212083,12.935557109789869,142.7266269926125,130.12593213815163,53.75271365558536,62.17744226277804,0.10797433923777267,0.052724494673182416,0.07343596799758331,0.11483579424090674,322.50237445309324,329.08293752409116,300.77306169055544,315.4040010272154,111.08885909294517,113.39569355586744,132.61473072741794,127.61860238562602,179.77574746048074,186.35631053147867,170.6471295524038,185.27806888906375
